stern,<b>adj.</b><br>Serious and strict in manner or attitude; severe.<br><br><i>The teacher gave a stern warning to the misbehaving students.</i>,cluster::01
stock in trade,"<b>noun</b><br>The goods or services that a business typically sells; also, typical behavior or resources.<br><br><i>Exaggeration is the stock in trade of many politicians.</i>",cluster::01
straight from the shoulder,<b>adv.</b><br>In a direct and honest manner; without holding back.<br><br><i>He gave his opinion straight from the shoulder.</i>,cluster::01
subside,"<b>verb</b><br>To become less intense, violent, or severe; to abate.<br><br><i>The storm began to subside after several hours of heavy rain.</i>",cluster::01
subterranean,"<b>adj.</b><br>Existing, situated, or operating below the surface of the earth.<br><br><i>The subterranean tunnels were used for secret operations.</i>",cluster::01
swap horses in midstream,"<b>verb phrase</b><br>To change one's plan or leader in the middle of a process, often causing disruption.<br><br><i>The company decided not to swap horses in midstream by replacing the CEO during the merger.</i>",cluster::01
take the bull by the horns,<b>verb phrase</b><br>To confront a difficult situation directly and with determination.<br><br><i>He decided to take the bull by the horns and ask for a raise.</i>,cluster::01
take the wind out of one's sails,"<b>verb phrase</b><br>To deflate someone's confidence or enthusiasm, often by saying or doing something unexpected.<br><br><i>Her criticism took the wind out of his sails.</i>",cluster::01
the distaff side,<b>noun</b><br>The female side of a family or group.<br><br><i>The inheritance came from the distaff side of the family.</i>,cluster::01
the grapevine,<b>noun</b><br>An informal means of spreading information or gossip.<br><br><i>I heard through the grapevine that she is leaving the company.</i>,cluster::01
the lion's share,<b>noun</b><br>The largest part or portion.<br><br><i>She did the lion's share of the work on the project.</i>,cluster::01
the sword of Damocles,<b>noun</b><br>An imminent danger or threat.<br><br><i>The threat of layoffs hung over the employees like the sword of Damocles.</i>,cluster::01
"the world, the flesh, and the devil","<b>phrase</b><br>All worldly temptations and evils.<br><br><i>The monk renounced the world, the flesh, and the devil.</i>",cluster::01
the writing on the wall,<b>noun</b><br>A clear sign that something bad is likely to happen.<br><br><i>The declining sales were the writing on the wall for the company.</i>,cluster::01
through thick and thin,"<b>adv.</b><br>Under all circumstances, no matter how difficult.<br><br><i>They remained friends through thick and thin, supporting each other through every crisis.</i>",cluster::01
tongue in cheek,<b>adj.</b><br>not meant seriously; ironic or humorous<br><br><i>His tongue-in-cheek remark about the boss's new haircut made everyone laugh.</i>,cluster::01
tounge in one's cheek,"<b>noun phrase</b><br>a humorous or ironic manner<br><br><i>He spoke with tongue in cheek, so no one took him seriously.</i>",cluster::01
turn the tables,<b>verb</b><br>Reverse the situation to gain an advantage over someone.<br><br><i>The underdog team turned the tables by scoring three goals in the final minutes.</i>,cluster::01
under the wire,"<b>adv.</b><br>Just in time; at the last possible moment.<br><br><i>She submitted her application under the wire, minutes before the deadline.</i>",cluster::01
undulating,<b>adj.</b><br>Having a wavy form or outline.<br><br><i>The undulating hills stretched as far as the eye could see.</i>,cluster::01
untoward,<b>adj.</b><br>Unexpected and inappropriate or inconvenient; adverse.<br><br><i>The project faced untoward delays due to the storm.</i>,cluster::01
urbane,"<b>adj.</b><br>Suave, courteous, and refined in manner.<br><br><i>The diplomat was known for his urbane charm.</i>",cluster::01
wash dirty linen in public,<b>verb phrase</b><br>To discuss private or embarrassing matters in public.<br><br><i>The couple's habit of washing dirty linen in public made their friends uncomfortable.</i>,cluster::01
wear one's heart on one's sleeve,"<b>verb phrase</b><br>To openly display one's emotions or feelings.<br><br><i>He always wears his heart on his sleeve, so everyone knows when he's upset.</i>",cluster::01
worth one's weight in gold,<b>adj.</b><br>Extremely valuable or useful.<br><br><i>A good assistant is worth one's weight in gold.</i>,cluster::01
abstemious,"<b>adj.</b><br>Not self-indulgent, especially in eating and drinking.<br><br><i>She led an abstemious life.</i>",cluster::02
adverse,<b>adj.</b><br>Preventing success or development; harmful.<br><br><i>The adverse weather conditions delayed the flight.</i>,cluster::02
afflict,"<b>verb</b><br>To cause pain, suffering, or distress to someone.<br><br><i>The disease afflicts millions of people worldwide.</i>",cluster::02
aggrandized,"<b>adj.</b><br>Made greater in power, wealth, or status; exaggerated.<br><br><i>His aggrandized sense of self-importance annoyed his colleagues.</i>",cluster::02
ambiguity,<b>noun</b><br>The quality of being open to more than one interpretation.<br><br><i>The ambiguity of the statement caused confusion.</i>,cluster::02
amply,<b>adv.</b><br>in a way that is enough or more than enough.<br><br><i>The report amply demonstrates the need for reform.</i>,cluster::02
antic,<b>noun</b><br>a playful or funny act; a caper.<br><br><i>The clown's antics delighted the children.</i>,cluster::02
arduous,<b>adj.</b><br>involving great effort; difficult<br><br><i>The climb was arduous.</i>,cluster::02
assail,<b>verb</b><br>To attack violently or criticize strongly.<br><br><i>The politician was assailed by the media for his controversial remarks.</i>,cluster::02
auspicious,<b>adj.</b><br>Conducive to success; favorable.<br><br><i>The sunny weather was an auspicious start to their wedding day.</i>,cluster::02
avaricious,<b>adj.</b><br>Having or showing an extreme greed for wealth.<br><br><i>The avaricious landlord raised the rent every year.</i>,cluster::02
belligerent,"<b>adj.</b><br>Hostile and aggressive, especially in a warlike manner.<br><br><i>The belligerent tone of his speech made diplomacy impossible.</i>",cluster::02
blunder,<b>noun</b><br>A stupid or careless mistake.<br><br><i>His blunder cost the company thousands of dollars.</i>,cluster::02
bombastic,<b>adj.</b><br>Using high-sounding language but with little meaning; pompous.<br><br><i>His bombastic style made him unpopular with the press.</i>,cluster::02
bumbling,<b>adj.</b><br>Acting in a confused or ineffectual way; prone to making mistakes.<br><br><i>The bumbling detective accidentally locked himself out of the car.</i>,cluster::02
burdensome,<b>adj.</b><br>Causing difficulty or worry; hard to bear.<br><br><i>The new regulations placed a burdensome load on small businesses.</i>,cluster::02
cadaverous,"<b>adj.</b><br>Resembling a corpse; pale and gaunt.<br><br><i>After weeks without food, his appearance was cadaverous.</i>",cluster::02
calamitous,<b>adj.</b><br>Causing great damage or suffering; disastrous.<br><br><i>The calamitous earthquake left the city in ruins.</i>,cluster::02
capricious,<b>adj.</b><br>given to sudden and unaccountable changes of mood or behavior.<br><br><i>The capricious weather made it impossible to plan outdoor activities.</i>,cluster::02
cataclysm,<b>noun</b><br>a large-scale and violent event that causes sudden change or upheaval.<br><br><i>The earthquake was a cataclysm that reshaped the entire coastline.</i>,cluster::02
cataclysmic,<b>adj.</b><br>relating to or causing a cataclysm; disastrous.<br><br><i>The asteroid impact had cataclysmic effects on the global climate.</i>,cluster::02
catastrophic,<b>adj.</b><br>involving or causing a sudden great disaster or ruin.<br><br><i>The failure of the dam led to catastrophic flooding downstream.</i>,cluster::02
cause celebre,"<b>noun</b><br>A controversial issue that attracts great public attention.<br><br><i>The trial became a cause celebre, drawing protests from around the world.</i>",cluster::02
climatic,<b>adj.</b><br>relating to climate.<br><br><i>Climatic changes have led to more frequent droughts in the region.</i>,cluster::02
comity,"<b>noun</b><br>a state of mutual civility and respect, especially between nations.<br><br><i>The two countries maintained comity despite their differences.</i>",cluster::02
complacent,"<b>adj.</b><br>showing smug or uncritical satisfaction with oneself or one's achievements.<br><br><i>After winning the championship, the team became complacent and lost the next game.</i>",cluster::02
complaisance,<b>noun</b><br>a willingness to please others; agreeableness.<br><br><i>Her complaisance made her a favorite among the staff.</i>,cluster::02
complaisant,<b>adj.</b><br>willing to please others; obliging; agreeable.<br><br><i>The complaisant waiter accommodated all our requests.</i>,cluster::02
conniving,<b>adj.</b><br>Given to or involved in conspiring to do something immoral or illegal.<br><br><i>The conniving villain plotted to steal the treasure.</i>,cluster::02
convivial,"<b>adj.</b><br>Friendly, lively, and enjoyable in atmosphere.<br><br><i>The convivial party lasted well into the night.</i>",cluster::02
convoluted,<b>adj.</b><br>Extremely complex and difficult to follow; intricate.<br><br><i>The plot of the novel was so convoluted that I lost track of the characters.</i>,cluster::02
covert,<b>adj.</b><br>not openly acknowledged or displayed; secret.<br><br><i>The CIA conducted covert operations in the region.</i>,cluster::02
crave,"<b>verb</b><br>to feel a powerful desire for something.<br><br><i>After the long hike, I craved a cold drink.</i>",cluster::02
culpable,<b>adj.</b><br>deserving blame or censure for a fault or wrongdoing.<br><br><i>The company was found culpable for the environmental damage.</i>,cluster::02
cumbersome,<b>adj.</b><br>large or heavy and therefore difficult to carry or use; unwieldy.<br><br><i>The old computer was cumbersome and slow compared to modern laptops.</i>,cluster::02
cupidity,<b>noun</b><br>greed for money or possessions.<br><br><i>His cupidity led him to embezzle funds from the charity.</i>,cluster::02
daunt,<b>verb</b><br>to make someone feel intimidated or apprehensive.<br><br><i>The steep climb did not daunt the experienced hikers.</i>,cluster::02
daunting,<b>adj.</b><br>seeming difficult to deal with; intimidating.<br><br><i>The task of cleaning the entire house was daunting.</i>,cluster::02
decapitate,<b>verb</b><br>To cut off the head of.<br><br><i>The executioner decapitated the traitor.</i>,cluster::02
decimate,"<b>verb</b><br>To kill, destroy, or remove a large percentage or part of.<br><br><i>The plague decimated the population.</i>",cluster::02
declivity,<b>noun</b><br>A downward slope.<br><br><i>The hikers carefully descended the steep declivity.</i>,cluster::02
defamatory,<b>adj.</b><br>tending to damage someone's reputation<br><br><i>The article contained defamatory statements about the politician.</i>,cluster::02
deleterious,<b>adj.</b><br>causing harm or damage; injurious.<br><br><i>Excessive exposure to the sun can have deleterious effects on the skin.</i>,cluster::02
deliberate,<b>adj.</b><br>done consciously and intentionally; carefully considered.<br><br><i>Her deliberate choice of words showed she was trying to avoid offending anyone.</i>,cluster::02
